"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"349","4","14","S Lee","C Wu","Knowledge Verification with an Enhanced High-Level Petri-Net Model ","IEEE Expert"
"350","4","15","S Lee","D Plaisted; G Alexander; H Chu","Conditional Term Rewriting and First-Order Theorem Proving ","CTRS Conditional Term Rewriting Systems"
"351","4","16","S Lee","C Wu","An Object-Oriented Expert System for Local Area Network Design ","ICCI International Conference Computing and Information"
"352","4","17","S Lee","D Plaisted","Use of Unit Clauses and Clause Splitting in Automatic Deduction ","ICCI International Conference Computing and Information"
"353","4","18","S Lee","C Wu","Improving Efficiency of a Theorem Prover by Eliminating Redundant Unifications Using Network Structures ","ICCI International Conference Computing and Information"
"354","4","19","S Lee","C Yu; C Wu; H Chou","The Design and Implementation of a Rule-Based Expert System Language ","ICTAI International Conference Tools with Artificial Intelligence"
"355","4","20","S Lee","C Wu","Building an Expert System Language Interpreter with the Rule Network Technique ","ISMIS International Syposium Methodologies for Intelligent Systems"
"356","4","21","S Lee","C Wu","On parallelism of hyper-linking theorem proving: a preliminary report ","ICPADS International Conference Parallel and Distributed Systems"
"357","4","22","S Lee","D Plaisted","Problem Solving by Searching for Models with a Theorem Prover ","Artif Intell"
"358","4","23","S Lee","C Yu; C Wu","An Extended System for Conceptual Clustering ","Applied Artificial Intelligence"
"359","4","24","S Lee","C Wu","Parallelization of a Hyper-Linking-Based Theorem Prover ","Journal of Automated Reasoning"
"360","4","25","S Lee","D Plaisted","Eliminating Duplication with the Hyper-Linking Strategy ","Journal of Automated Reasoning"
"361","4","26","S Lee","C Wu","Improving the Efficiency of a Hyperlinking-Based Theorem Prover by Incremental Evaluation with Network Structures ","Journal of Automated Reasoning"
"362","4","27","S Lee","C Wu","KJ --a tool assisting formal validation of knowledge-based systems ","Int J Hum Comput Stud"
"363","4","28","S Lee","C Wu","Knowledge Verification with an Enhanced High-Level Petri-Net Model ","IEEE Expert"
"364","4","29","S Lee","A System","ICCI",""
"365","4","30","S Lee","A Techniques","J Intell Inf Syst ",""
"366","4","31","S Lee","C Hou; H Shih; I Lin","A Dynamic Regulation with Scheduler Feedback Information for Multimedia Networks ","IEEE Pacific Rim Conference Multimedia"
"367","4","32","S Lee","H Yang","Mining Fuzzy Association Rules from Sequence databases with Quantitative data and Inter-Transaction Intervals ","FSKD Fuzzy Systems and Knowledge Discovery"
"368","4","33","S Lee","B Han; H Yang","A Hybrid Diagnosis System for Digital Circuits ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems"
"369","4","34","S Lee","B Han; H Yang","A Model-Based Diagnosis System for Identifying Faulty Components in Digital Circuits ","Appl Intell"
"370","4","35","S Lee","B Han","A Genetic Algorithm Approach to Measurement Prescription in Fault Diagnosis ","Inf Sci"
"371","4","36","S Lee","A Lai; C Chang; W Lai","Early Detection of Cycles with Pseudo-End-Station in Fasnet Networks ","Inf Sci"
"372","4","37","S Lee","B Han; H Yang","Comments on the Theory of Measurement in Diagnosis from First Principles ","Inf Sci"
"373","4","38","S Lee","C Chang; J Lai; Y Lai","A Slot Reuse Scheme for CRMA Networks ","Computer Networks and ISDN Systems"
"374","4","39","S Lee","A Lai; C Chang; W Lai","Early Detection of Cycles with Pseudo-End-Station in Fasnet Networks ","Inf Sci"
"375","4","40","S Lee","B Han; H Yang","Comments on the Theory of Measurement in Diagnosis from First Principles ","Inf Sci"
"376","4","41","S Lee","C Ouyang; W Chen","Using Competitive Learning in Neural Networks for Cluster-Detection-and-Labeling ","Australian Joint Conference Artificial Intelligence"
"377","4","42","S Lee","C Ouyang; S Du","A neuro-fuzzy approach for segmentation of human objects in image sequences ","IEEE Transactions Systems Man and Cybernetics Part B"
"378","4","43","S Lee","F Systems","Appl Intell ",""
"379","5","1","S Lee","","Video Content Representation Indexing and Matching in Video Information Systems,","Journal of Visual Communications and Image Representations"
"380","5","2","S Lee","S Chang","A Video Information System for Sport Motion Analysis ","J Vis Lang Comput"
"381","5","3","S Lee","","Sports Motion Analysis Using Video Sequence Matching,","J of Visual Language and Computing"
"382","5","4","S Lee","S Chang; K Lin","The Characteristics of Digital Video and Considerations of Designing Video Databases ","CIKM International Conference Information and Knowledge Management"
"383","5","5","S Lee","S Chang","Automatic Cel Painting in Computer-assisted Cartoon Production using Similarity Recognition ","Journal of Visualization and Computer Animation"
"384","5","6","S Lee","S Chen","A Hierarchical Representation for the Reference Database of On-Line Chinese Character Recognition ","SSPR International Workshop Structural and Syntactic Pattern Recognition"
"385","5","7","S Lee","S Chen","Modeling the Static and Dynamic Guard Channel Schemes for Mobile Transactions ","ICPADS International Conference Parallel and Distributed Systems"
"386","5","8","S Lee","S Chen","Motion-Based Semantic Event Detection for Video Content Description in MPEG- ","IEEE Pacific Rim Conference Multimedia"
"387","5","9","S Lee","S Chen; S Lin","Motion Activity Based Shot Identification and Closed Caption Detection for Video Structuring ","VISUAL Visual Information and Information Systems"
"388","5","10","S Lee","S Chen; H Chen","Motion Activity Based Semantic Video Similarity Retrieval ","IEEE Pacific Rim Conference Multimedia"
"389","5","11","S Lee","S Chen","On-Line Chinese Character Recognition via A Representation of Spatial Relationships between Strokes ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence"
"390","5","12","S Lee","S Chen","An Analytic Model for Performance Analysis of Concurrency Control Strategies in Mobile Environments ","Comput J"
"391","5","13","S Lee","S Chen; M Hsiao","Automatic Closed Caption Detection and Font Size Differentiation in MPEG Video ","VISUAL Visual Information and Information Systems"
"392","5","14","S Lee","D Chen","Automatic Video Summary and Description ","VISUAL Visual Information and Information Systems"
"393","5","15","S Lee","S Chuang","An Object-Oriented Database Version Control for CAD Application ","Future Databases"
"394","5","16","S Lee","S Lin","Video Data Indexing by D C-Trees,","Journal of Visual Language Computing"
"395","5","17","S Lee","S Lin","Similarity Retrieval by D C-Trees Matching in Image Databases,","Journal of Visual Communication Image Representation"
"396","5","18","S Lee","S Jou; Q Wu","On-line signature verification based on split-and-merge matching mechanism ","Pattern Recognition Letters"
"397","5","19","S Lee","S Jou; M Day","Rotation, Scaling, and Translation Resilient Image Watermarking with Side Information at Encoder ","IEEE Pacific Rim Conference Multimedia"
"398","5","20","S Lee","S Kao","Video Indexing: An Approach Based on Moving Object and Track ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering"
"399","5","21","S Lee","S Liou","A Multi-Granularity Locking Model for Concurrency Control in Object-Oriented Database System,","IEEE Trans Data and Knowledge Engineering"
"400","5","22","S Lee","S Liang; W Yang","False hits of tri-syllabic queries in a Chinese signature file ","ICDAR International Conference Document Analysis"
"401","5","23","S Lee","S Lin; F Hsu"," D C-Tree Spatial Representation for Iconic Image ","J Vis Lang Comput"
"402","5","24","S Lee","S Lin; S Wang","DELISP: Efficient Discovery of Generalized Sequential Patterns by Delimited Pattern-Growth Technology ","PAKDD Pacific Asia Conference Knowledge Discovery and Data Mining"
"403","5","25","S Lee","S Lin","Fast Discovery of Sequential Patterns by Memory Indexing ","DaWaK"
"404","5","26","S Lee","S Lin","A Fast Lexicographic Algorithm for Association Rule Mining in Web Applications ","ICDCS International Conference Distributed Computing Systems Workshop of Knowledge Discovery and Data Mining the World Wide Web"
"405","5","27","S Lee","S Lin; F Hsu","Video Data Indexing by D C-Trees ","J Vis Lang Comput"
"406","5","28","S Lee","S Lin","Improving the Efficiency of Interactive Sequential Pattern Mining by Incremental Pattern Discovery ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES"
"407","5","29","S Lee","S Liou","A Multi-Granularity Locking Model for Concurrency Control in Object-Oriented Database Systems ","Future Databases"
"408","5","30","S Lee","S Liou","A Multi-Granularity Locking Model for Concurrency Control in Object-Oriented Database Systems ","IEEE Trans Knowl Data Eng"
"409","5","31","S Lee","S Shan","Content-based Video Retrieval Based on Similarity of Frame Sequence ","IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS"
"410","5","32","S Lee","S Shan","Dynamic Allocation of Signature Files on Parallel Devices ","Inf Syst"
"411","5","33","S Lee","S Shan","A framework for temporal similarity measures of content-based scene retrieval ","Pattern Recognition Letters"
"412","5","34","S Lee","","Allocation of Signature File on Parallel Device For WWW Index Servers,","Journal of Information Science and Engineering"
"413","5","35","S Lee","","Multidimensional Filter: A Fast Indexing Method for Subpicture Query of Image Retrieval,","Pattern Recognition Letters"
"414","5","36","S Lee","S Shan","Multidimensional interval filter: A new indexing method for subpicture query of image retrieval ","Pattern Recognition Letters"
"415","5","37","S Lee","S Shan","Placement of Partitioned Signature File and Its Performance Analysis ","Inf Sci"
"416","5","38","S Lee","S Shan; W Yang","Similarity Retrieval of Iconic Images Based on D String Longest Common Subsequence ","DASFAA Database Systems for Advanced Applications"
"417","5","39","S Lee","S Tsai","Buffer-Sharing Techniques in Service-Guaranteed Video Servers ","Multimedia Tools and Applications"
"418","5","40","S Lee","S Tsai","Dynamic Buffer Management for Near Video-On-Demand Systems ","Multimedia Tools and Applications"
"419","5","41","S Lee","","Multi-Partition RAID: A new Method for Improving Performance of Disk Arrays under Failure,","The Computer Journal"
"420","5","42","S Lee","S Tsai","Real-Time Scheduling of Multimedia Data Retrieval to Minimize Buffer Requirements ","Operating Systems Review"
"421","5","43","S Lee","S Tsai","Storage Design and Retrieval of Continuous Multimedia Data Using Multi-Disks ","ICPADS International Conference Parallel and Distributed Systems"
"422","6","1","S Lee","A Sohn; J Gaudiot","Data-Driven Multiprocessor Implementation of the Rete Match Algorithm ","ICPP International Conference Parallel Processing"
"423","6","2","S Lee","D Kim; D Shin; J Lee; K Boo; K Roh; W Kwon","Estimation of Vehicle Pose and Road Curvature Based on Perception-Net ","ICRA International Conference Robotics and Automation"
"424","6","3","S Lee","K Park; P Chang","A New Kind of Singularity in Redundant Manipulation: Semi Algorithmic Singularity ","ICRA International Conference Robotics and Automation"
"425","6","4","S Lee","D Kim; D Shin; J Lee; K Roh; W Kwon","Experiments of Decision Making Strategies for a Lane Departure Warning System ","ICRA International Conference Robotics and Automation"
"426","6","5","S Lee","J Bautista","Motion Control for Micro-Robots Playing Soccer Games ","ICRA International Conference Robotics and Automation"
"427","6","6","S Lee","J Chen","Skill Learning from Observations ","ICRA International Conference Robotics and Automation"
"428","6","7","S Lee","S Kim","Kinematic Feature Analysis of Parallel Manipulator Systems ","ICRA International Conference Robotics and Automation"
"429","6","8","S Lee","J Lee","A New Data Fusion Method and its Application to State Estimation of Nonlinear Dynamic Systems ","ICRA International Conference Robotics and Automation"
"430","6","9","S Lee","H Lee","Design of Optimal Time Delayed Teleoperator Control System ","ICRA International Conference Robotics and Automation"
"431","6","10","S Lee","H Moradi","Disassembly Sequencing and Assembly Sequence Verification Using Force Flow Networks ","ICRA International Conference Robotics and Automation"
"432","6","11","S Lee","S Ro","Self-Calibration of Eye-Hand System Based on Geometric Method with Perception Net ","ICRA International Conference Robotics and Automation"
"433","6","12","S Lee","C Yi","An Analytic Approach to Assemblability Analysis ","ICRA International Conference Robotics and Automation"
"434","6","13","S Lee","W Kwon","Robust Lane Keeping from Novel Sensor Fusion ","ICRA International Conference Robotics and Automation"
"435","6","14","S Lee","C L&uuml;ck","Global Path Planning of Redundant Manipulators Based on Self-Motion Topology ","ICRA International Conference Robotics and Automation"
"436","6","15","S Lee","D Lee; D Shin; K Boo","Automatic Lane Following with a Single Camera ","ICRA International Conference Robotics and Automation"
"437","6","16","S Lee","C Lee; J Chung; S Lim","Micro Fluid device Using Thick Layer Piezo Actuator Prepared on Si Micro-machined Structure ","ICRA International Conference Robotics and Automation"
"438","6","17","S Lee","C Lee; J Park; S Ro","Optimal D Viewing with Adaptive Stereo Displays ","ICRA International Conference Robotics and Automation"
"439","6","18","S Lee","J Chen","Cognitive Abstraction for Qualitative Simulation ","ICTAI International Conference Tools with Artificial Intelligence"
"440","6","19","S Lee","J Chen","Building Models for Qualitative Prediction of System Dynamic Behavior ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence"
"441","6","20","S Lee","F Wang","Physical Reasoning of Interconnection Forces for Efficient Assembly Planning ","ICRA International Conference Robotics and Automation"
"442","6","21","S Lee","C Yi","Subassembly Stability and Reorientation ","ICRA International Conference Robotics and Automation"
"443","6","22","S Lee","C Yi","An Analytic Approach to Assemblability Analysis ","ICRA International Conference Robotics and Automation"
"444","6","23","S Lee","W Kwon","Robust Lane Keeping from Novel Sensor Fusion ","ICRA International Conference Robotics and Automation"
"445","6","24","S Lee","C L&uuml;ck","Global Path Planning of Redundant Manipulators Based on Self-Motion Topology ","ICRA International Conference Robotics and Automation"
"446","6","25","S Lee","D Lee; D Shin; K Boo","Automatic Lane Following with a Single Camera ","ICRA International Conference Robotics and Automation"
"447","6","26","S Lee","C Lee; J Chung; S Lim","Micro Fluid device Using Thick Layer Piezo Actuator Prepared on Si Micro-machined Structure ","ICRA International Conference Robotics and Automation"
"448","6","27","S Lee","C Lee; J Park; S Ro","Optimal D Viewing with Adaptive Stereo Displays ","ICRA International Conference Robotics and Automation"
"449","6","28","S Lee","G Bekey; G Kim","Combining Assembly Planning with Redesign: An Approach for More Effective DFA ","ICRA International Conference Robotics and Automation"
"450","6","29","S Lee","C L&uuml;ck","Self-Motion Topology for Redundant Manipulators with Joint Limits ","ICRA International Conference Robotics and Automation"
"451","6","30","S Lee","C L&uuml;ck","Global Path Planning of Redundant Manipulators Based on Self-Motion Topology ","ICRA International Conference Robotics and Automation"
"452","6","31","S Lee","D Lee; D Shin; K Boo","Automatic Lane Following with a Single Camera ","ICRA International Conference Robotics and Automation"
"453","6","32","S Lee","C Lee; J Chung; S Lim","Micro Fluid device Using Thick Layer Piezo Actuator Prepared on Si Micro-machined Structure ","ICRA International Conference Robotics and Automation"
"454","6","33","S Lee","C Lee; J Park; S Ro","Optimal D Viewing with Adaptive Stereo Displays ","ICRA International Conference Robotics and Automation"
"455","6","34","S Lee","Y Shin","Assembly planning based on geometric reasoning ","Computers amp Graphics"
"456","6","35","S Lee","J Lee","Nonlinear system control based on multi-resolution radial-basis competitive and cooperative networks ","Neurocomputing"
"457","6","36","S Lee","J Park","Dual-mode dynamics neural network for combinatorial optimization ","Neurocomputing"
"458","6","37","S Lee","S Shimoji","RCCN: Radial Basis Competitve and Cooperative Network ","ICTAI International Conference Tools with Artificial Intelligence"
"459","6","38","S Lee","J Chen","Cognitive Abstraction for Qualitative Simulation ","ICTAI International Conference Tools with Artificial Intelligence"
"460","6","39","S Lee","J Chen","Building Models for Qualitative Prediction of System Dynamic Behavior ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence"
"461","6","40","S Lee","H Hahn","An Optimal Sensing Strategy for Recognition and Localization of D Natural Quadric Objects ","IEEE Transactions Pattern Analysis and Machine Intelligence"
"462","7","1","S Lee","H Lee"," Design and analysis of the Dual Torus Network, ","New Generation Computing"
"463","7","2","S Lee",""," DTN: a new partitionable torus topology, "," th Int l Conf Parallel Processing I Oconowoc Web Intelligence"
"464","7","3","S Lee","S channels","J Parallel Distrib Comput ",""
"465","7","4","S Lee","H Kim"," Adaptive virtual cut-through as a viable routing method, ","J Parallel and Distributed Computing"
"466","7","5","S Lee","H Kim; H Lee; J Kim","Adaptive Virutal Cut-through as an Alternative to Wormhole Routing ","ICPP International Conference Parallel Processing"
"467","7","6","S Lee","S Kim; S Chae; S Hong","Design and Analysis of the Dual-Torus Network ","New Generation Comput"
"468","7","7","S Lee","S Kim; J Kim; S Chae; S Hong","DTN: A New Partitionable Torus Topology ","ICPP International Conference Parallel Processing"
"469","7","8","S Lee","S Kim; S Hong; W Lee","Dynamic load balancing for switch-based networks ","J Parallel Distrib Comput"
"470","7","9","S Lee","S Kim","Measurement and Prediction of Communication Delays in Myrinet Networks ","J Parallel Distrib Comput"
"471","7","10","S Lee",""," Measurement and prediction of communication latencies in Myrinet networks, ","to be published J Parallel and Distributed Computing"
"472","7","11","S Lee","J Lee"," Process allocation for load distribution in fault-tolerant multiprocessors, ","Digest of Papers FTCS Symposium Fault Tolerant Computing Computer Animation"
"473","7","12","S Lee","S Kim","Path Selection for Communicating Tasks in a Wormhole-Routed Multicomputer ","ICPP International Conference Parallel Processing"
"474","7","13","S Lee","S Kim","Path Selection for Message Passing in a Circuit-Switched Multicomputer ","J Parallel Distrib Comput"
"475","7","14","S Lee","S Kim; K Nam","Path Selection for Real-Time Communication in Wormhole Networks ","International Journal of High Speed Computing"
"476","7","15","S Lee","B Lee"," A real-time communication method for wormhole switching networks, "," th Int l Conf Parallel Processing ICPP International Conference Parallel Processing"
"477","7","16","S Lee","S Kim; O Kwon; S Hong","Real-Time Job Scheduling in Hypercube Systems ","ICPP International Conference Parallel Processing"
"478","7","17","S Lee","J Lee"," Replicated process allocation for load distribution in fault-tolerant multicomputers, ","IEEE Transactions Computers"
"479","7","18","S Lee","O Lee"," Real-time job scheduling in hypercube systems, "," th Int l Conf Parallel Processing ICPP International Conference Parallel Processing"
"480","7","19","S Lee","S River;NJ","",""
"481","7","20","S Lee","H Lee"," Adaptive virtual cut-through as an alternative to wormhole routing, "," th Int l Conf Parallel Processing I Oconowoc Web Intelligence"
"482","7","21","S Lee","S Shin"," Design-for-test using partial parallel scan, ","IEEE Trans CAD ICAS"
"483","7","22","S Lee","W Lee"," A dynamic load balancing algorithm on switch-based networks, ","Parallel and Distributed Computing and Systems PDCS Parallel and Distributed Computing Systems"
"484","7","23","S Lee","S Michigan","",""
"485","7","24","S Lee","H Lee"," Evaluation of matrix chain products on parallel systems, ","Parallel and Distributed Computer Systems PDCS Parallel and Distributed Computing Systems D C"
"486","7","25","S Lee",""," Implementation of a kernel-level software network interface for DSM, ","Korea Joint Workshop High Performance Computing"
"487","7","26","S Lee","S Shin"," Uncertain inference using belief functions, "," rd IEEE Conf A I Applications"
"488","7","27","S Lee","S Nam"," Analysis of reliable multicast for hypercubes, ","Sixth Int l Conf Parallel and Distributed Systems"
"489","7","28","S Lee","S Shin"," Interleaved all-to-all reliable broadcast on meshes and hypercubes, ","IEEE Trans Parallel and Distributed Systems"
"490","7","29","S Lee","S Shin"," Interleaved all-to-all reliable broadcast on meshes and hypercubes, "," th Int l Conf Parallel Processing III St Charles"
"491","7","30","S Lee","S Shin"," Probabilistic diagnosis of multiprocessor systems, ","ACM Computing Surveys"
"492","7","31","S Lee","S Shin"," Probabilistic diagnosis of multiprocessor systems, ","Readings Distributed Computing Systems edited by T L Casavant and M Singhal IEEE Computer Society Press"
"493","7","32","S Lee","J Kim","Process Allocation for Load Distribution in Fault-Tolerant Multicomputers ","FTCS Symposium Fault Tolerant Computing"
"494","7","33","S Lee","J Kim; S Hong","Processor Allocation and Task Scheduling of Matrix Chain Products on Parallel Systems ","IEEE Trans Parallel Distrib Syst"
"495","7","34","S Lee","Y Lee"," Path scheduling algorithms for real-time communication, ","Int l Conf Parallel and Distributed Systems"
"496","7","35","S Lee","S Kim"," Path selection for communicating tasks in a wormhole-routed multicomputer, "," rd Int l Conf Parallel Processing III St Charles"
"497","7","36","S Lee","S Kim"," Path selection for message passing in a circuit-switched multicomputer, ","Journal of Parallel and Distributed Computing"
"498","7","37","S Lee","S Kim"," Path selection for real-time communication in irregular wormhole networks, ","Parallel and Distributed Processing Technologies and Applications PDPTA Parallel and Distributed Processing Techniques and Applications"
"499","7","38","S Lee","","Path Selection Algorithms for Real-Time Communication ","ICPADS International Conference Parallel and Distributed Systems"
"500","7","39","S Lee","S Shin"," Optimal multiple syndrome diagnosis, "," IEEE Trans Parallel and Distributed Systems"
"501","7","40","S Lee","S Shin"," Optimal multiple syndrome diagnosis, ","Digest of Papers FTCS Symposium Fault Tolerant Computing Newcastle Upon Tyne United Kingdom"
"502","7","41","S Lee","S Shin"," Optimal and efficient probabilistic distributed diagnosis schemes, ","IEEE Trans Computers"
"503","7","42","S Lee",""," Real-time wormhole channels, "," th IEEE Real Time Systems Symposium WIP Proceedings"
"504","7","43","S Lee","J Kim","Replicated Process Allocation for Load Distribution in Fault-Tolerant Multicomputers ","IEEE Trans Computers"
"505","7","44","S Lee","J Kim; S Hong","Task scheduling using a block dependency DAG for block-oriented sparse Cholesky factorization ","Parallel Computing"
"506","7","45","S Lee","J Kim; S Hong","Task Scheduling using a Block Dependency DAG for Block-Oriented Sparse Cholesky Factorization ","SAC Selected Areas Cryptography"
"507","7","46","S Lee","H Lee"," Task scheduling using a block dependency DAG for block-oriented sparse Choelsky factorization, ","ACM Symposium Applied Computing Como"
"508","7","47","S Lee","H Lee"," Probabilistic checkpointing, "," th Fault Tolerant Computing Symposium FTCS Symposium Fault Tolerant Computing"
"509","7","48","S Lee","K Kim"," Path selection for real-time communication in wormhole networks, ","Int l J of High Speed Computing"
"510","7","49","S Lee","H Lee"," A reliable probabilistic checkpointing, ","IEEE Pacific Rim Int l Symposium Dependable Computing Hong Kong"
"511","7","50","S Lee","Y Lee"," Reliability analysis for data redundancy in hypercube parallel database systems, ","InfoScience Seoul Korea"
"512","7","51","S Lee","K Kim"," Synchronous load balancing in hypercube multicomputers faulty nodes, ","J Parallel and Distributed Computing"
"513","7","52","S Lee","Y Lee"," The effect of communication dependency on multicast reliability for hypercubes, ","IASTED International Conference Parallel and Distributed Computing and Networks"
"514","7","53","S Lee","J Kim"," Synchronous Load Balancing in Hypercube Multicomputers Faulty Nodes, ","Int l Conf Parallel and Distributed Systems Seoul Korea"
"515","7","54","S Lee","S Seo; J Kim","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes ","ICPADS International Conference Parallel and Distributed Systems"
"516","7","55","S Lee","S Seo; J Kim; K Nam","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes ","J Parallel Distrib Comput"
"517","7","56","S Lee","S Seo; J Kim; K Nam","Synchronous Load Balancing in Hypercube Multicomputers with Faulty Nodes ","J Parallel Distrib Comput"
"518","7","57","S Lee","S Shin","On Probabilistic Diagnosis of Multiprocessor Systems Using Multiple Syndromes ","IEEE Trans Parallel Distrib Syst"
"519","7","58","S Lee","S Shin","Interleaved All-to-All Reliable Broadcast on Meshes and Hypercubes ","ICPP International Conference Parallel Processing"
"520","7","59","S Lee","S Shin","Interleaved All-to-All Reliable Broadcast on Meshes and Hypercubes ","IEEE Trans Parallel Distrib Syst"
"521","7","60","S Lee","S Shin","Probabilistic Diagnosis of Multiprocessor Systems ","ACM Comput Surv"
"522","7","61","S Lee","S Shin","Optimal and Efficient Probabilistic Distributed Diagnosis Schemes ","IEEE Trans Computers"
"523","7","62","S Lee","M Lee"," Design of a SliM image processor for a SIMD parallel architecture, ","Seventh Int l Conf Parallel and Distributed Systems Las Vegas"
"524","8","1","S Lee","","Effects of Communication Characteristics on Task Mapping Quality on a -D Mesh with Wormhole Routing ","SAC Selected Areas Cryptography"
"525","8","2","S Lee","S Aggarwal","A Mapping Strategy for Parallel Processing ","IEEE Trans Computers"
"526","8","3","S Lee","S Aggarwal","A System Design/Scheduling Strategy for Parallel Image Processing ","IEEE Transactions Pattern Analysis and Machine Intelligence"
"527","8","4","S Lee","S Azari","Hybrid Task Decomposition for Particle-in-Cell Method on Message Passing Systems ","ICPP International Conference Parallel Processing"
"528","8","5","S Lee",""," Hybrid Task Partitioning for Particle-in-Cell Simulation on Shared Memory Systems "," Proceedings of International Conference Distributed Computing Systems pp"
"529","8","6","S Lee",""," A New Approach to Task Decomposition for Parallel Particle-in-Cell Simulation "," IASTED International Journal of Modelling and Simulation pp"
"530","8","7","S Lee","S Otani"," Parallel Gather-Scatter Algorithms for Particle-In-Cell Simulation "," Proceedings of The th Conference Hypercubes Concurrent Computers and Applications pp Computer Animation"
"531","8","8","S Lee",""," Parallelizing Particle-in-Cell Simulation on Multiprocessors "," Proceedings of IEEE International Conference Parallel Processing pp St Charles"
"532","8","9","S Lee","S Azari","Parallelising Particle-in-Cell Simulation on Multiprocessors ","ICPP International Conference Parallel Processing"
"533","8","10","S Lee",""," Synchronous and Asynchronous Algorithms for Matrix Transposition on MCAP "," it Proceedings of SPIE The International Society for Optical Engineering s Annual International Technical Symposium Optical and Optoelectronic Applied Science and Engineering pp San Diego Computer Animation"
"534","8","11","S Lee","S Chen","Analyzing Effect of Shared Data Replication on Minimizing Communication Overheads ","ICPP International Conference Parallel Processing"
"535","8","12","S Lee",""," On Parallelizing the EM Algorithm for PET Image Reconstruction "," IEEE Transactions Parallel and Distributed Systems pp"
"536","8","13","S Lee","S Cho"," A Parallel Implementation of -D CT Image Reconstruction on Hypercube Multiprocessors "," IEEE Transactions Nuclear Science pp"
"537","8","14","S Lee","S Cho"," Parallelization of the EM Algorithm for D PET Image Reconstruction "," IEEE Transactions Medical Imaging pp"
"538","8","15","S Lee",""," Parallelization of the EM Algorithm for D PET Image Reconstruction: Performance Estimation and Analysis "," Proceedings of International Conference Parallel Processing III pp St Charles"
"539","8","16","S Lee",""," Optimal Data Replication: A New Approach to Optimizing Parallel EM Algorithm on A Mesh-Connected Multiprocessor for -D PET Image Reconstruction "," IEEE Transaction Nuclear Science pp"
"540","8","17","S Lee","S Chen","Optimal Hot Spot Allocation on Meshes for Large-Scale Data-Parallel Algorithms ","IEEE Trans Parallel Distrib Syst"
"541","8","18","S Lee",""," Replication of Uniformly Accessed Shared Data "," Proceedings of the th IEEE International Parallel Processing Symposium pp"
"542","8","19","S Lee","S Chen","Replication of uniformly accessed shared data for large-scale data-parallel algorithms ","IPPS International Parallel Processing Symposium"
"543","8","20","S Lee",""," A Fast Backprojection Algorithm for Parallel Beam Geometries "," IEEE Nuclear Science Symposium San Francisco Computer Animation"
"544","8","21","S Lee","S Cho","Load Balancing for Minimizing Execution Time of a Target Job on a Network of Heterogeneous Workstations ","JSSPP Job Scheduling Strategies for Parallel Processing"
"545","8","22","S Lee",""," Incremental Algorithm- A New Fast Backprojection Scheme for Parallel Beam Geometries "," IEEE Transactions Medical Imaging pp"
"546","8","23","S Lee","S Correll"," A New Sampling Scheme for The Ring Positron Camera: Dichotomic Ring Sampling "," IEEE Transactions Nuclear Science pp"
"547","8","24","S Lee","S Cook","Fast exposure simulation for large circuit patterns in electron beam lithography ","ICIP International Conference Image Processing"
"548","8","25","S Lee","S Ghare","Dynamic Reconfiguration of a PMMLA for High-Throughput Applications ","IPPS International Parallel Processing Symposium SPDP Symposium Parallel and Distributed Processing Workshops"
"549","8","26","S Lee",""," Dynamic Reconfiguration of a PMMLA for High-Throughput Applications "," Proceedings of IEEE Reconfigurable Architecture Workshop pp"
"550","8","27","S Lee","S Huang","A Theoretical Approach to Load Balancing of a Target Task in a Temporally and Spatially Heterogeneous Grid Computing Environment ","GRID GRID Computing"
"551","8","28","S Lee",""," Recursive Task Mapping using Adaptive System Partitioning based on Feature Vectors "," Proceedings of the th IASTED International Conference Parallel and Distributed Computing and Systems pp"
"552","8","29","S Lee","S Jacob","A Spanning Tree Based Recursive Refinement Algorithm for Fast Task Mapping ","HPDC High Performance Distributed Computing Symposium"
"553","8","30","S Lee",""," A Spanning Tree Based Recursive Refinement Method for Fast Task Mapping "," Proceedings of the th IEEE International Symposium High Performance Distributed Computing pp D C"
"554","8","31","S Lee",""," A Task Mapping Model Exploiting Partial Migration of Tasks "," Proceedings of International Conference Parallel and Distributed Systems pp Lousville"
"555","8","32","S Lee",""," Task Spreading and Shrinking Various Edge Classes "," Proceedings of the th International Conference Parallel Processing III pp"
"556","8","33","S Lee",""," Task Spreading and Shrinking on Multiprocessor Systems and Networks of Workstations "," IEEE Transactions Parallel and Distributed Systems pp"
"557","8","34","S Lee","S Jacob","Task Spreading and Shrinking on a Network of Workstations with Various Edge Classes ","ICPP International Conference Parallel Processing"
"558","8","35","S Lee","S Ghare"," Efficient Linear Array Based Implementation of Pipelined Multiprocessor Modules for High Throughput Applications "," Proceedings of IEEE and ACM International Conference High Performance Computing pp"
