"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"195","3","100","J Smith","J Smeaton; P Over; C Costello; A Vries; D Doermann; A Hauptmann; M Rorvig; L Wu","The TREC Video Track: Information Retrieval on Digital Video Information,","Proc European Conf Digital Libraries ECDL European Conference Digital Libraries"
"196","3","101","J Smith","A Benitez","Conceptual Modeling of Audio-Visual Content,","Proc IEEE Intl Conf Multimedia and Expo ICME New"
"197","3","102","J Smith","","Content-based Access of Image and Video Libraries,","Encyclopedia of Library and Information Science Marcel Dekker Inc Eds A"
"198","3","103","J Smith","","Content-based Query by Color in Image Databases,","Image Databases John Wiley Sons Inc Eds L D Bergman and V Castelli"
"199","3","104","J Smith","R Mohan; C Li","Content-based transcoding of images in the Internet,","Proc IEEE Intl Conf Image Processing"
"200","3","105","J Smith","C Li","Decoding Image Semantics Using Composite Region Templates,","IEEE Workshop Content based Access to Image and Video Databases Fort Collins"
"201","3","106","J Smith","","Digital Video Libraries and the Internet,","IEEE Communications Mag Special issue the Next Generation Internet"
"202","3","107","J Smith","V Castelli; C Li","Adaptive Storage and Retrieval of Large Compressed Images,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation"
"203","3","108","J Smith","C Li","Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data,","Proc IEEE Intl Conf Multimedia and Expo ICME New"
"204","3","109","J Smith","A Benitez","Descriptions of Collections and Models of Audio-Visual Content,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora"
"205","3","110","J Smith","V Castelli; A Jhingran; C Li","Dynamic Assembly of Views in Data Cubes, Proc ACM Principles of Database Systems PODS ,",""
"206","3","111","J Smith","S Chang","Frequency and Spatially Adaptive Wavelet Packets,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP"
"207","3","112","J Smith","S Chang","Joint adaptive space and frequency graph basis selection,","Proc IEEE Intl Conf Image Processing"
"208","3","113","J Smith","","Video Indexing and Retrieval using MPEG- ,","The Handbook of Image and Video Databases Design and Applications CRC Press Eds B Furht O Marques"
"209","3","114","J Smith","","VideoZoom Spatio-temporal video browser,","IEEE Trans Multimedia"
"210","3","115","J Smith","","VideoZoom: a spatio-temporal video browser for the Internet,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III"
"211","3","116","J Smith","C Lin; M Naphade","Video Texture Indexing using Spatio-temporal Wavelets,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing"
"212","3","117","J Smith","S Chang","Visually Searching the Web for Content,","IEEE Multimedia Mag"
"213","3","118","J Smith","B Lugeon","A Visual Annotation Tool for Multimedia Content Description,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems"
"214","3","119","J Smith","S Chang","VisualSEEk: a fully automated content-based image query system,","Proc ACM Intl Conf Multimedia"
"215","3","120","J Smith","S Chang","Local Color and Texture Extraction and Spatial Query,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Lausanne CH"
"216","3","121","J Smith","S Chang","Quadtree Segmentation for Texture-Based Image Query,","Proc ACM Intl Conf Multimedia"
"217","3","122","J Smith","","Quantitative Assessment of Image Retrieval Evaluation,","Journal of the American Society for Information Science Special issue Perspectives Image Access Bridging Multiple Needs and Multiple Perspectives"
"218","3","123","J Smith","C Lin; M Naphade; A Natsev; B Tseng","Learning Concepts from Video Using Multi-modal Features,","Tyrrhenian International Workshop Digital Communications Capri"
"219","3","124","J Smith","","Query Vector Projection Access Method,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases VII San Jose Computer Animation"
"220","3","125","J Smith","S Chang","Querying by Color Regions using the VisualSEEk Content-based Visual Query System,","Intelligent Multimedia Information Retrieval AAA Press MIT Press Eds M T Maybury"
"221","3","126","J Smith","C Li","Image classification and querying using composite region templates,","Journal of Computer Vision and Pattern Recognition"
"222","3","127","J Smith","","Image Retrieval Evaluation,","IEEE Workshop Content based Access to Image and Video Databases Fort Collins"
"223","3","128","J Smith","Y Chang; C Li","Multi-object, Multi-feature Search using MPEG- ,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Thesaloniki GR"
"224","3","129","J Smith","","Multimedia content management in the MPEG- framework,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III"
"225","3","130","J Smith","","Multimedia Databases,","IEEE Conf Web Age Information Management Xian CN"
"226","3","131","J Smith","C Lin; B Tseng","Multimedia resource transcoding for MPEG- digital item adaptation,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems IV"
"227","3","132","J Smith","M Naphade; A Natsev","Multimedia Semantic Indexing using Model Vectors,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference"
"228","3","133","J Smith","","Multimedia Systems and Signal Processing,","Electrical Engineering Handbook Academic Press Eds Yih Fang"
"229","3","134","J Smith","S Chang","Multi-stage Classification of Images from Features and Related Text,","Proc Fourth DELOS workshop Pisa"
"230","3","135","J Smith","","MPEG- Multimedia Content Description Interface Standard,","MPEG Awareness Event Sydney AU"
"231","3","136","J Smith","B Manjunath; N Day","MPEG- Multimedia Content Description Interface Standard,","IEEE Intl Conf Consumer Electronics ICCE Los Angeles Computer Animation"
"232","3","137","J Smith","","MPEG- Multimedia Content Description Standard,","Multimedia Information Retrieval and Management Springer Eds D Feng W C Siu H Zhang"
"233","3","138","J Smith","","MPEG- 's Path for an Intelligent Multimedia Future,","Proc IEEE Intl Conf Information Technology for Communications and Coding ITCC Las Vegas"
"234","3","139","J Smith","A Puri; M Tekalp","MPEG- Standard,","IEEE Intl Conf Multimedia and Expo ICME New"
"235","3","140","J Smith","","MPEG- Standard for Multimedia Databases,","ACM Intl Conference Data Management ACM SIGMOD International Conference Management of Data Santa Barbara Computer Animation"
"236","3","141","J Smith","C Li","An Adaptive View Element Framework for Multi-dimensional Data Management,","Proc ACM Int Conf Information and Knowledge Management CIKM International Conference Information and Knowledge Management City"
"237","3","142","J Smith","S Chang","Enhancing Image Search Systems in Diverse Environments,","Workshop Multimedia Signal Processing N J"
"238","3","143","J Smith","","Universal Multimedia Access,","Proc SPIE The International Society for Optical Engineering ITCOM Multimedia Networking Systems"
"239","3","144","J Smith","S Chang","An Image and Video Search Engine for the World-Wide Web,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases V San Jose Computer Animation"
"240","3","145","J Smith","V Reddy","An Application-based Perspective on Universal Multimedia Access using MPEG- ,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Networking Systems IV"
"241","3","146","J Smith","","Integrated Spatial; Feature Image Systems: Retrieval; Analysis ; Compression;","Graduate School of Arts Sciences University New"
"242","3","147","J Smith","S Chang","Integrated spatial and feature image query,","Multimedia Systems Springer Verlag"
"243","3","148","J Smith","S Basu; C Lin; M Naphade; B Tseng;"," Integrating Features, Models, and Semantics for Content-based",""
"244","3","149","J Smith","S Srinivasan; A Amir; S Basu; G Iyengar; C Lin; M Naphade; D Ponceleon; B Tseng","Integrating Features, Models, and Semantics for TREC Video Retrieval,","Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference"
"245","3","150","J Smith","S Basu; C Lin; M Naphade; B Tseng;"," Interactive Content-based Retrieval of Video, Proc IEEE Intl Conf on Image Processing ICIP ;",""
"246","3","151","J Smith","A Jaimes; C Lin; M Naphade; A Natsev; B Tseng","Interactive Search Fusion Methods for Video Database Retrieval,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES"
"247","3","152","J Smith","S Chang","Interoperable Content-based Access of Multimedia in Digital Libraries,","Proc DELOS Workshop Information Seeking Searching and Querying Digital Libraries Zurich CH"
"248","3","153","J Smith","R Mohan; C Li","Scalable Multimedia Delivery for Pervasive Computing,","Proc ACM Intl Conf Multimedia"
"249","3","154","J Smith","S Chang","SaFe: A General Framework for Integrated Spatial and Feature Image Search,","Workshop Multimedia Signal Processing N J"
"250","3","155","J Smith","Z Miao; C Li","A simple video format for mobile pervasive devices,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Image and Video Communications and Processing San Jose Computer Animation"
"251","3","156","J Smith","S Chang","Single Color Extraction and Image Query,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing DC"
"252","3","157","J Smith","S Chang","Space Adaptive Wavelet Packet Image Compression,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Still Image Compression San Jose Computer Animation"
"253","3","158","J Smith","A Natsev","Spatial and Feature Normalization for Content-based Retrieval,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH"
"254","3","159","J Smith","S Chang","Searching for Images and Videos on the World-Wide Web,","University CU CTR TR"
"255","3","160","J Smith","C Lin; M Naphade; A Natsev; B Tseng","Statistical Modeling and Retrieval of Video Content,","DIMACS Workshop Video Mining New N J"
"256","3","161","J Smith","C Lin; M Naphade; A Natsev; B Tseng;"," Statistical Techniques for Video Analysis and Searching, Video Mining; Kluwer Academic Publishers;","Eds A Rosenfeld D Doermann D DeMenthon"
"257","3","162","J Smith","S Chang","Tools and Techniques for Color Image Retrieval,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases IV San Jose Computer Animation"
"258","3","163","J Smith","S Chang","Automated Binary Texture Feature Sets for Image Retrieval,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP"
"259","3","164","J Smith","","Towards Semantic Universal Multimedia Access,","Proc th Intl Workshop VLBV Very Low Bitrate Video Coding Visual Content Processing and Representation LNCS Springer Madrid ES"
"260","3","165","J Smith","R Mohan; C Li","Transcoding Internet Content for Heterogenous Client Devices,","Proc IEEE Intl Symp Circuits and Syst ISCAS IEEE International Symposium Circuits and Systems"
"261","3","166","J Smith","S Chang","Transform Features for Texture Classification and Discrimination in Large Image Databases,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing"
"262","3","167","J Smith","J Standard","Information Technology - Multimedia content description interface - Part : Conformance,","ISO IEC First Edition"
"263","3","168","J Smith","J Standard","Information Technology - Multimedia content description interface - Part : Multimedia description schemes,","ISO IEC First Edition"
"264","3","169","J Smith","J Tseng; C Lin; R Han; V Ha","CPU/power-constrained mobile devices ","ACM Multimedia"
"265","3","170","J Smith","J Tseng; C Lin","Video Personalization and Summarization System,","Proc IEEE Intl Conf Multimedia Signal Processing MMSP St Thomas"
"266","3","171","J Smith","J Tseng; C Lin","Video Personalization System for Usage Environment,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III"
"267","3","172","J Smith","B Tseng; C Lin","Real-Time Video Surveillance for Traffic Monitoring Using Virtual Line Analysis,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH"
"268","3","173","J Smith","J Tseng; C Lin; V Video","Summarization and Personalization for Pervasive Mobile Devices,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases X San Jose Computer Animation"
"269","3","174","J Smith","J Zhang; D Feng","Multimedia Information Retrieval and Management Part I ,","IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP Hong Kong CN"
"270","3","175","J Smith","J Zhong; S Chang","Differential compression and optimal caching methods for content-based image search systems,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV"
"271","4","1","J Smith","","PDIS and The Information Highway ","PDIS Conference Parallel and Distributed Information Systems"
"272","4","2","J Smith","","Practical Problems with a Cryptographic Protection Scheme ","CRYPTO International Crytology Conference"
"273","4","3","J Smith","","Programmable Networks: Selected Challenges in Computer Networking ","IEEE Computer"
"274","4","4","J Smith","","Rapid Location of Mount Points ","Softw Pract Exper"
"275","4","5","J Smith","","A Survey of Process Migration Mechanisms ","Operating Systems Review"
"276","4","6","J Smith","","The Software Design Laboratory ","Computing Systems"
"277","4","7","J Smith","J Alexander; M Shaw; S Nettles","Active Bridging ","SIGCOMM Special Interest Group Data Communications"
"278","4","8","J Smith","","Embedding High Speed ATM in UNIX IP,","USENIX the Advanced Computing Systems Association High Speed Networking Symposium Computer Animation"
"279","4","9","J Smith","","A Secure Active Network Environment Architecture: Realization in SwitchWare,","IEEE Network Magazine special issue Active and Programmable Networks"
"280","4","10","J Smith","","Secure Quality of Service Handling SQoSH ,","IEEE Communications Magazine Special Issue Active Programmable and Code Networking"
"281","4","11","J Smith","","Security in Active Networks,","Secure Internet Programming Security Issues for and Distributed Objects ed Vitek and Christian Jensen Springer Verlag"
"282","4","12","J Smith","","Safety and Security of Programmable Network Infrastructures,","IEEE Communications Magazine"
"283","4","13","J Smith","","The Price of Safety in an Active Network,","Journal of Communications and Networks"
"284","4","14","J Smith","","The Architecture of ALIEN,","Proceedings First International Working Conference Active Networks ed Covaci Springer Verlag"
"285","4","15","J Smith","","The SwitchWare Active Network Implementation,","Proceedings ACM SIGPLAN Special Interest Group Programming Languages Workshop ML IEEE Meta Data Conference"
"286","4","16","J Smith","","The SwitchWare Active Network Architecture,","IEEE Network Magazine special issue Active and Programmable Networks"
"287","4","17","J Smith","","Efficient Packet Monitoring for Network Management,","Proceedings IEEE NOMS IT"
"288","4","18","J Smith","","Practical Network Applications on a Lightweight Active Management Environment,","Proceedings International Working Conference Active Networks ed I S Nettles and N Wakamiya Springer Verlag"
"289","4","19","J Smith","","Scalable Resource Control in Active Networks,","Proceedings Second International Working Conference Active Networks ed H Yasuda Springer Verlag Tokyo"
"290","4","20","J Smith","","DHCP++: Applying an efficient implementation method for fail-stop cryptographic protocols,","IEEE GLOBECOM Sydney AU"
"291","4","21","J Smith","","A Secure and Reliable Bootstrap Architecture,","IEEE Security and Privacy Conference Computer Animation"
"292","4","22","J Smith","","Security for Virtual Private Intranets,","IEEE Computer Special Issue Broadband Networking Security Cover Feature"
"293","4","23","J Smith","","Automated Recovery in a Secure Bootstrap Process,","Internet Society Symposium Network and Distributed System Security San Diego Computer Animation"
"294","4","24","J Smith","","Gigabit Telerobotics: Applying Advanced Information Infrastructure,","International Symposium Robotics and Manufacturing Maui"
"295","4","25","J Smith","","Design and Implementation of Virtual Private Services,","CIS CIS Department University of"
"296","4","26","J Smith","J Brendan; S Traw","A High-Performance Host Interface for ATM Networks ","SIGCOMM Special Interest Group Data Communications"
"297","4","27","J Smith","J Brendan; S Smith","Hardware/Software Organization of a High-Performance ATM Host Interface,","IEEE Journal Selected Areas Communications Special Issue High Speed Computer Network Interfaces"
"298","4","28","J Smith","J Brendan; S Smith","Striping within the Network Subsystem,","IEEE Network"
"299","4","29","J Smith","","Exploiting Parallelism in Hardware Implementation of the DES,","Proceedings CRYPTO International Crytology Conference Conference ed Joan Feigenbaum Santa Barbara Computer Animation"
"300","4","30","J Smith","J Broscius","Exploiting Parallelism in Hardware Implementations of the DES ","CRYPTO International Crytology Conference"
"301","4","31","J Smith","","Event-Signaling within Higher Performance Network Subsystems,","Proceedings High Performance Communications Subsystems Mystic"
"302","4","32","J Smith","J Tennenhouse","An Overview of the AURORA Gigabit Testbed,","Proceedings INFOCOM The Conference Computer Communications"
"303","4","33","J Smith","J Tennenhouse","The AURORA Gigabit Testbed,","Computer Networks and ISDN Systems North"
"304","4","34","J Smith","J Traw","Host Interfaces for ATM Networks,","High Performance Communications ed Ahmed N Tantawy Kluwer Academic Publishers"
"305","4","35","J Smith","J Tennenhouse","AURORA: An experiment in gigabit network technologies,","High Performance Communications ed Ahmed N Tantawy Kluwer Academic Publishers"
"306","4","36","J Smith","J Tam","Memory as a Network Abstraction,","IEEE Network"
"307","4","37","J Smith","J Tam","Memory as a Network Abstraction,","Readings Distributed Computing Systems ed Thomas L Casavant and Mukesh Singhal IEEE CS Press Order Number Piscataway revised version of IEEE Network paper"
"308","4","38","J Smith","J Farber; J Shapiro","EROS: a fast capability system ","SOSP Symposium Operating Systems Principles"
"309","4","39","J Smith","J Farber; J Davin; W Arbaugh","Security for Virtual Private Intranets ","IEEE Computer"
"310","4","40","J Smith","J Farber; J Shapiro","State Caching in the EROS Kernel ","POS Workshop Persistent Object Systems"
"311","4","41","J Smith","J Farber; M Tam","A Taxonomy-Based Comparison of Several Distributed Shared Memory Systems ","Operating Systems Review"
"312","4","42","J Smith","J Farber","Traffic Characteristics of a Distributed Memory System ","Computer Networks and ISDN Systems"
"313","4","43","J Smith","J Raleigh","Protocol Boosters,","IEEE Journal Selected Areas Communication Special Issue Protocol Architectures for st Century Applications"
"314","4","44","J Smith","J Todd","A Flexible IP Active Networks Architecture,","Proceedings Second International Working Conference Active Networks ed H Yasuda Springer Verlag Tokyo"
"315","4","45","J Smith","J Bajcsy","u-Synthesis for Distributed Control Systems with Network-Induced Delays,","Proceedings th IEEE Conference Decision and Control Kobe"
"316","4","46","J Smith","J Bajcsy","Telerobotics over Communication Networks: Control and Networking Issues,","th IEEE Conference Decision and Control San Diego Computer Animation"
"317","4","47","J Smith","J Hadzic; S Udani","FPGA Viruses ","FPL Field Programmable Logic and Applications"
"318","4","48","J Smith","","Hardware Viruses,","Field Programmable Logic Springer Verlag Edinburgh UK"
"319","4","49","J Smith","","On-the-fly Programmable Hardware for Networks,","IEEE GLOBECOM Sydney AU"
"320","4","50","J Smith","","P : A platform for FPGA implementation of Protocol Boosters,","Springer Verlag Field Programmable Logic Conference"
"321","4","51","J Smith","","A Secure PLAN Extended Version ,","Proceedings DARPA Active Networks Conference and Exposition IEEE Computer Society Press San Francisco Computer Animation"
"322","4","52","J Smith","","Implementing a Distributed Firewall,","Proceedings ACM Conference Computer and Communications Security"
"323","4","53","J Smith","","Sub-Operating Systems: A New Approach to Application Security,","th SIGOPS European Workshop"
"324","4","54","J Smith","J Wilson","Disk Response Time Measurements,","Proceedings Winter USENIX the Advanced Computing Systems Association Technical Conference DC"
"325","4","55","J Smith","J Maguire","Effects of Copy-on-Write Memory Management on the Response Time of UNIX Fork Operations ","Computing Systems"
"326","4","56","J Smith","J Maguire","Exploring Multiple Worlds in Parallel ","ICPP International Conference Parallel Processing"
"327","4","57","J Smith","J Maguire","Transparent Concurrent Execution of Mutually Exclusive Alternatives ","ICDCS International Conference Distributed Computing Systems"
"328","4","58","J Smith","J Kadaba; B Davie; D Clark; D Farber; D Tennenhouse; I Gopal; W Sincoskie","An Overview of the AURORA Gigabit Testbed ","INFOCOM The Conference Computer Communications"
"329","4","59","J Smith","J Kadaba; B Davie; D Clark; D Farber; D Tennenhouse; I Gopal; W Sincoskie","The AURORA Gigabit Testbed ","Computer Networks and ISDN Systems"
"330","4","60","J Smith","J Keromytis; J Ioannidis; S Ioannidis; S Bellovin","Design and Implementation of Virtual Private Services ","WETICE Workshop Enabling Technologies Infrastructure for Collaborative Enterprises"
"331","4","61","J Smith","J Keromytis; S Ioannidis; S Bellovin","Implementing a distributed firewall ","ACM Conference Computer and Communications Security"
"332","4","62","J Smith","","Implementing IPSec,","Proceedings IEEE GlobeCom Conference"
"333","4","63","J Smith","J Keromytis; K Anagnostakis; M Hicks; S Ioannidis","Scalable Resource Control in Active Networks ","IWAN International Working Conference Active Networks"
"334","4","64","J Smith","","Scalable Security Mechanisms for the Internet,","CIS CIS Department University of"
"335","4","65","J Smith","J Keromytis; J Ioannidis; S Ioannidis; S Miltchev; V Prevelakis","Secure and Flexible Global File Sharing ","USENIX the Advanced Computing Systems Association Annual Technical Conference FREENIX FREE AND OPEN SOURCE SOFTWARE Track"
"336","4","66","J Smith","J Keromytis; D Alexander; W Arbaugh","Security in Active Networks ","Secure Internet Programming"
"337","4","67","J Smith","J Maguire","Process migration: effects on scientific computation ","SIGPLAN Special Interest Group Programming Languages Notices"
"338","4","68","J Smith","","Operating System Support for Protocol Boosters,","Proceedings HIPPARCH Workshop Uppsala Earlier version available UPENN CIS TR CIS"
"339","4","69","J Smith","W Smith","Protocol Boosters: Applying Programmability to Network Infrastructures,","IEEE Communications"
"340","4","70","J Smith","","Functional Divisions in the Piglet Multiprocessor Operating System,","Proceedings of the th SIGOPS European Workshop"
"341","4","71","J Smith","","Supporting continuous media in the Piglet OS,","The th International Workshop Network and Operating Systems Support for Digital Audio and Video UK"
"342","4","72","J Smith","","AsyMOS: An Asymmetric Multiprocessor Operating System,","Proceedings st OpenARCH Conference San Francisco Computer Animation"
"343","4","73","J Smith","","Design, Implementation and Experiences of the OMEGA End-Point Architecture,","IEEE Journal Selected Areas Communications Special Issue Multimedia Systems"
"344","4","74","J Smith","","QoS Negotiation in a Robotics Environment,","Proceedings Workshop Distributed Multimedia Applications and Quality of Service Verification Montreal st"
"345","4","75","J Smith","","New Algorithms for Admission Control and Scheduling to Support Multimedia Feedback Remote Control Applications,","Proc International Conference Multimedia Communications Systems"
"346","4","76","J Smith","","An Integrated Multimedia Architecture for High-Speed Networks,","Proceedings Multimedia Conference Computer Animation"
"347","4","77","J Smith","","An Application-Driven Approach to Networked Multimedia Systems,","Proceedings th Conference Local Computer Networks"
"348","4","78","J Smith","","A Service Kernel for Multimedia Endstations,","Proceedings International Workshop Advanced Teleservices and High Speed Communication Architectures ed Ralf Steinmetz Springer Verlag Heidelberg"
"349","4","79","J Smith","J Nahrstedt","The QOS Broker ","IEEE MultiMedia"
"350","4","80","J Smith","J Orman; K Calvert; L Peterson; S Murphy","Activating Networks: A Progress Report ","IEEE Computer"
"351","4","81","J Smith","J Press;Washington;DC","",""
"352","4","82","J Smith","J Farber","EROS: A Fast Capability System,","Proceedings th SOSP Symposium Operating Systems Principles Kiawah Island Supercomputing"
"353","4","83","J Smith","","State Caching in the EROS Kernel: Implementing Orthogonal Persistence in a Pure Capability System,","Persistent Object Systems Principles and Practice ed Richard Connor and Scott Nettles Morgan Kaufmann presented at th Workshop Persistent Object Systems"
"354","4","84","J Smith","","The Measured Performance of a Fast Local IPC,","Proceedings of the th International Workshop Object Orientation Operating Systems"
"355","4","85","J Smith","J Farber","Cryptographic Support for a Gigabit Network,","Proceedings INET Internet Society Conference Kobe Inaugural Conference of the Internet Society"
"356","4","86","J Smith","J Marcus","ACTIVE Interconnects: Let's have some guts!,","Proceedings IEEE Hot Interconnects Workshop Palo Alto Computer Animation"
"357","4","87","J Smith","J Peterson","Activating Networks: A Progress Report,","IEEE Computer"
"358","4","88","J Smith","J Maguire","Effects of copy-on-write memory management on the response time of UNIX fork operations,","Computing Systems The Journal of the USENIX the Advanced Computing Systems Association Association University of Press"
"359","4","89","J Smith","","Gigabit Networks,","The Communications Handbook Second Edition ed Jerry D Gibson CRC Press ISBN"
"360","4","90","J Smith","J Traw","Giving Applications Access to Gb/s Networking,","IEEE Network Special Issue End System Support for High Speed Networks Breaking Through the Network I O Bottleneck"
"361","4","91","J Smith","J Watson","Guest Editorial,","IEEE Journal Selected Areas Communications Special Issue High Speed Computer Network Interfaces"
"362","4","92","J Smith","J Ioannidis","Implementing remote fork with checkpoint/restart,","IEEE Technical Committee Operating Systems Newsletter Invited Paper"
"363","4","93","J Smith","J Maguire","Exploring","Multiple Worlds"
"364","4","94","J Smith","J Maguire","Measured Response Times for Page-Sized Fetches on a Network,","ACM SIGARCH Computer Architecture News"
"365","4","95","J Smith","J Traw","Interrupts,","Encyclopedia of Electrical and Electronics Engineering ed John Wiley New"
"366","4","96","J Smith","","PDIS and The Information Highway,","Proceedings Parallel and Distributed Information Systems Invited Presentation Paper"
"367","4","97","J Smith","J Maguire","Process Migration: Effects on Scientific Computation,","ACM SIGPLAN Special Interest Group Programming Languages Notices"
"368","4","98","J Smith","","Practical Problems with a Cryptographic Protection Scheme,","Advances Cryptography Proceedings of Crypto ed Gilles Brassard Springer Verlag"
"369","4","99","J Smith","","Protection in Distributed Shared Memories,","Proceedings th International Workshop Distributed Environments and Networks Tokyo Invited Paper"
"370","4","100","J Smith","","Rapid Location of Mount Points,","Software Practice and Experience"
"371","4","101","J Smith","","Selected Challenges in Computer Networking,","IEEE Computer"
"372","4","102","J Smith","","A Survey of Process Migration Mechanisms,","ACM SIGOPS Operating Systems Review"
"373","4","103","J Smith","","The Impact of ATM on Operating Systems,","ACM Computer Communications Review"
"374","4","104","J Smith","","The Software Design Laboratory,","Computing Systems The Journal of the USENIX the Advanced Computing Systems Association Association University of Press"
"375","4","105","J Smith","J Farber","Traffic Characteristics of a Distributed Memory System,","Computer Networks and ISDN Systems"
"376","4","106","J Smith","J Maguire","Transparent Concurrent Execution of Mutually Exclusive Alternatives,","Proceedings Ninth International Conference Distributed Computing Systems Beach Computer Animation"
"377","4","107","J Smith","J Minden","A Survey of Active Network Research,","IEEE Communications"
"378","4","108","J Smith","","A High-Performance Host Interface for ATM Networks,","Proceedings SIGCOMM Special Interest Group Data Communications Zurich"
"379","4","109","J Smith","","Implementation and Performance of an ATM Host Interface for Workstations,","Proceedings IEEE Workshop the Architecture and Implementation of High Performance Communications Subsystems HPCS International Symposium High Performance Computing Systems"
"380","4","110","J Smith","J Pasch","Performance Modeling of a High Performance ATM Link Adapter,","Proceedings Second International Conference Computer Communications and Networks San Diego Computer Animation"
"381","5","1","J Smith","","Large-Scale Knowledge Systems ","Wissensbasierte Systeme"
"382","5","2","J Smith","","Expert Database Systems: A Database Perspective ","Expert Database Workshop"
"383","5","3","J Smith","","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases Surveys"
"384","5","4","J Smith","","Comments on the Papers A Software Engineering View of Data Base Management by I A Wasserman and A Software Engineering View of Data Base Systems by H Weber ","VLDB Very Large Data Bases Surveys"
"385","5","5","J Smith","","Large-Scale Knowledge Systems ","Foundations of Knowledge Base Management Xania"
"386","5","6","J Smith","","Concluding Remarks from the Database Perspective ","Knowledge Base Management Systems Islamorada"
"387","5","7","J Smith","U Dayal","PROBE: A Knowledge-Oriented Database Management System ","Knowledge Base Management Systems Islamorada"
"388","5","8","J Smith","A Borgida; C Rich; J Carbonell; J King; P Hitchcock","Consistency of Models discussion ","Workshop Data Abstraction Databases and Conceptual Modelling"
"389","5","9","J Smith","D McLeod","Abstraction in Databases ","Workshop Data Abstraction Databases and Conceptual Modelling"
"390","5","10","J Smith","","A Normal Form for Abstract Syntax ","VLDB Very Large Data Bases"
"391","5","11","J Smith","C Lin; D Smith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","VLDB Very Large Data Bases"
"392","5","12","J Smith","","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases"
"393","5","13","J Smith","D Smith","Principles of Database Conceptual Design ","Data Base Design Techniques I"
"394","5","14","J Smith","D Smith","Data Base Abstraction ","Conference Data Abstraction Definition and Structure"
"395","5","15","J Smith","P Chang","Optimizing the Performance of a Relational Algebra Data Base Interface Abstract ","SIGMOD International Conference Management of Data Conference"
"396","5","16","J Smith","P Chang","Optimizing the Performance of a Relational Algebra Database Interface ","Commun ACM"
"397","5","17","J Smith","D Smith","Database Abstractions: Aggregation ","Commun ACM"
"398","5","18","J Smith","D Smith","Database Abstractions: Aggregation and Generalization ","ACM Trans Database Syst"
"399","5","19","J Smith","C Lin; D Smith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","ACM Trans Database Syst"
"400","5","20","J Smith","D Smith","Relational Data Base Machines ","IEEE Computer"
"401","6","1","J Smith","","Large-Scale Knowledge Systems ","Wissensbasierte Systeme"
"402","6","2","J Smith","","Expert Database Systems: A Database Perspective ","Expert Database Workshop"
"403","6","3","J Smith","","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases Surveys"
"404","6","4","J Smith","","Comments on the Papers A Software Engineering View of Data Base Management by I A Wasserman and A Software Engineering View of Data Base Systems by H Weber ","VLDB Very Large Data Bases Surveys"
"405","6","5","J Smith","","Large-Scale Knowledge Systems ","Foundations of Knowledge Base Management Xania"
