"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"175","4","56","M Jones","H ThimblebyG Marsden","Empowering Consumers with Usability Certificates ","Turner S Turner P Eds Proceedings of People and Computers XIV II Sunderland pp"
"176","4","57","M Jones","H Thimbleby;P Cairns","Usability Analysis with Markov Models ","ACM Transactions Computer Human Interaction TOCHI Computer Human Interaction ACM Press"
"177","4","58","M Jones","H ThimblebyY L Theng",", Is Lost in Hyperspace Lost in Controversy?","Poster Proceedings of ACM Hypertext Southampton UK"
"178","4","59","M Jones","I H WittenD Bainbridge;S J Cunningham","Creativity and Digital Libraries ","Journal of Digital Creativity press"
"179","5","0","M Jones","","",""
"180","5","1","M Jones"," ","Don't Emancipate, Exaggerate: Rhetoric, Reality and Reengineering ","Transforming Organizations with Information Technology"
"181","5","2","M Jones"," S&eacute;amas Kelly","Groupware and the Social Infrastructure of Communication ","Commun ACM"
"182","5","3","M Jones"," Geoff Walsham","The Limits of the Knowable: Organizational and Design Knowledge in Systems Development ","The Impact of Computer Supported Technologies Information Systems Development"
"183","5","4","M Jones"," Joe Nandhakumar","Structured Development? A Structurational Analysis of the Development of an Executive Information System ","Human Organizational and Social Dimensions of Information Systems Development"
"184","5","5","M Jones"," Helena Karsten","The Long and Winding Road: Collaborative IT and Organisational Change ","CSCW Conference Computer Supported Cooperative Work"
"185","5","6","M Jones"," Pamela Abbott","The Importance of Being Nearest: Nearshore Software Outsourcing and Globalization Discourse ","Global and Organizational Discourse about Information Technology"
"186","5","7","M Jones"," Marios V Karahannas","Interorganizational systems and trust in strategic alliances ","ICIS International Conference Information Systems"
"187","5","8","M Jones"," ","The Moving Finger: The Use of Social Theory in WG Conference Papers, - ","Organizational and Social Perspectives IT"
"188","6","1","M Jones"," Jason Eisner","A Probabilistic Parser Applied to Software Testing Documents ","AAAI National Conference Artificial Intelligence"
"189","6","2","M Jones"," David Scott Warren","Conceptual Dependency and Montague Grammar: A Step Toward Conciliation ","AAAI National Conference Artificial Intelligence"
"190","6","3","M Jones"," Van E Kelly","KITSS: A Knowledge-Based Translation System for Test Scenarios ","AAAI National Conference Artificial Intelligence"
"191","6","4","M Jones"," Dimitra Vista ; Divesh Srivastava ; H V Jagadish","Flexible List Management in a Directory ","CIKM International Conference Information and Knowledge Management"
"192","6","5","M Jones"," Premkumar T Devanbu","The Use of Description Logics in KBSE Systems: Experience Report ","ICSE International Conference Software Engineering"
"193","6","6","M Jones"," Premkumar T Devanbu","The Use of Description Logics in KBSE Systems ","ACM Trans Softw Eng Methodol"
"194","6","7","M Jones"," ","Activation-Based Parsing ","IJCAI International Joint Conference Artificial Intelligence"
"195","6","8","M Jones"," ","Feedback as a Coindexing Mechanism in Connectionist Architectures ","IJCAI International Joint Conference Artificial Intelligence"
"196","7","1","M Jones"," Tomaso Poggio","Model-Based Matching of Line Drawings by Linear Combinations of Prototypes ","ICCV International Conference Computer Vision"
"197","7","2","M Jones"," Tomaso Poggio","Multidimensional Morphable Models ","ICCV International Conference Computer Vision"
"198","7","3","M Jones"," Paul A Viola","Robust Real-Time Face Detection ","ICCV International Conference Computer Vision"
"199","7","4","M Jones"," Paul A Viola ; Thomas D Rikert","A Cluster-based Statistical Model for Object Detection ","ICCV International Conference Computer Vision"
"200","7","5","M Jones"," Paul A Viola","Fast and Robust Classification using Asymmetric AdaBoost and a Detector Cascade ","NIPS Neural Information Processing Systems"
"201","7","6","M Jones"," James M Rehg","Statistical Color Models with Application to Skin Detection ","International Journal of Computer Vision"
"202","7","7","M Jones"," Tomaso Poggio","Hierarchical Morphable Models ","CVPR Computer Vision and Pattern RecognitioN"
"203","7","8","M Jones"," James M Rehg","Statistical Color Models with Application to Skin Detection ","CVPR Computer Vision and Pattern RecognitioN"
"204","8","1","M Jones","","Facial Reconstruction Using Volumetric Data ","VMV Vision Modeling and Visualization"
"205","8","2","M Jones","","The Production of Volume Data from Triangular Meshes Using Voxelisation ","Comput Graph Forum"
"206","8","3","M Jones","Min Chen ; Peter Townsend","Volume distortion and morphing using disk fields ","Computers amp Graphics"
"207","8","4","M Jones","Min Chen ; Richard Satherley ; Steve M F Treavett","Volumes of Expression: Artistic Modelling and Rendering of Volume Datasets ","Computer Graphics International"
"208","8","5","M Jones","M Chen; M W Jones ; P Townsend","Methods for volume metamorphosis,","Y and S Wilbur eds Image Processing for Broadcast and Video Production Springer Verlag"
"209","8","6","M Jones","M Chen","A New Approach to the Construction of Surfaces from Contour Data ","Comput Graph Forum"
"210","8","7","M Jones","M W Jones ed ","Theory and Practise of Computer Graphics","IEEE Computer Society Press ISBN"
"211","8","8","M Jones","M W Jones ed ","The th Eurographics UK Conference","IEEE Computer Society Press ISBN"
"212","8","9","M Jones","M W Jones","Acceleration Techniques for Volume Rendering,","Earnshaw Jones and Vince eds Visualization and Modeling"
"213","8","10","M Jones","M W Jones","Acceleration Techniques for Volume Rendering,","Proc BCS British Computer Society Displays Group Visualisation and Modelling University of Leeds"
"214","8","11","M Jones","M W Jones","Direct Surface Rendering of General and Genetically Bred Implicit Surfaces,","Proc th Ann Conf of Eurographics UK Chapter ISBN"
"215","8","12","M Jones","M W Jones","Facial Reconstruction Using Volumetric Data ","T Ertl B Girod G Greiner H Niemann H P Seidel eds Vision Modeling and Visualization IOS Press ISBN"
"216","8","13","M Jones","M W Jones ; M Chen","Fast cutting operations on three dimensional volume datasets,","M Goebel Hueller and B Urban ISBN ISSN"
"217","8","14","M Jones","M W Jones","Glossary,","M Chen P Townsend J A Vince Visualisation Springer ISBN"
"218","8","15","M Jones","M W Jones","Voxelisation of polygonal meshes,","Proc th Ann Conf of Eurographics UK Chapter Loughborough"
"219","8","16","M Jones","M W Jones ; R Satherley ","Voxelisation: Modelling for Volume Graphics ","B Girod G Greiner H Niemann H P Seidel eds Vision Modeling and Visualization IOS Press ISBN X"
"220","8","17","M Jones","M W Jones","Melting Objects,","The Journal of WSCG International Conference Central Europe Computer Graphics and Visualization ISSN"
"221","8","18","M Jones","M W Jones","An Efficient Shadow Detection Algorithm and the Direct Surface Rendering Volume Visualisation Model,","Proc th Ann Conf of Eurographics UK Chapter"
"222","8","19","M Jones","M W Jones ; M Chen","A new approach to the construction of surfaces from contour data,","Computer Graphics Forum ISSN Improved for chapter Ph D thesis but please use journal reference when referring to the work"
"223","8","20","M Jones","M W Jones; R Satherley","Shape Representation Using Space Filled Sub-Voxel Distance Fields ","International Conference Shape Modelling and Applications IEEE Computer Society Press ISBN"
"224","8","21","M Jones","M W Jones; R Satherley","Using Distance Fields for Object Representation and Rendering,","Proc th Ann Conf of Eurographics UK Chapter London ISBN"
"225","8","22","M Jones","M W Jones","The Production of Volume Data from Triangular Meshes Using Voxelisation,","Computer Graphics Forum ISSN"
"226","8","23","M Jones","R Satherley ; M W Jones","Hybrid Distance Field Computation,","K Mueller and A Kaufman eds Volume Graphics Springer Wien New ISSN"
"227","8","24","M Jones","R Satherley ; M W Jones","Hypertexturing Complex Volume Objects,","The Visual Computer ISSN"
"228","8","25","M Jones","R Satherley ; M W Jones","Hypertexturing Complex Volume Objects ","The th International Conference Central Europe Computer Graphics Visualization and Computer Vision ISBN"
"229","8","26","M Jones","R Satherley ; M W Jones","Vector-City Vector Distance Transform ","Computer Vision and Image Understanding ISSN"
"230","8","27","M Jones","R Satherley ; M W Jones","Extending Hypertextures to Non-Geometrically Definable Volume Data ","Chen Kaufman and Yagel eds Volume Graphics Springer ISBN"
"231","8","28","M Jones","Richard Satherley","Shape Representation Using Space Filled Sub-Voxel Distance Fields ","Shape Modeling International"
"232","8","29","M Jones","Richard Satherly","Voxelisation: Modelling for Volume Graphics ","VMV Vision Modeling and Visualization"
"233","8","30","M Jones","T Simpson ; M W Jones","Space Subdivision of Finite Element Meshes,","Proc th Ann Conf of Eurographics UK Chapter ISBN X"
"234","8","31","M Jones","S M F Treavett; M Chen; R Satherley ; M W Jones","Volumes of Expression: Artistic Modelling and Rendering of Volume Datasets,","Proc Computer Graphics International IEEE Computer Society Press ISSN"
"235","8","32","M Jones","C Whyley ; M W Jones","Global Illumination of Volumetric Data Sets,","Proc th Ann Conf of Eurographics UK Chapter London ISBN"
"236","9","1","M Jones"," Jim E Greer ; Permanand Mohan","Enhancing the Instructional Capabilities of Intelligent Tutoring Systems ","Intelligent Tutoring Systems"
"237","9","2","M Jones"," Ken Wellsch","Computational Analogy ","ECAI European Conference Artificial Intelligence"
"238","9","3","M Jones"," ","AI approaches to education: editorial ","Computational Intelligence"
"239","9","4","M Jones"," Carl Gutwin ; Kim Massie Adolphe ; Patrick Brackett","Bringing ITS to the Marketplace: A Successful Experiment in Minimalist Design ","J UCS Universal Computer Science"
"240","9","5","M Jones"," Barbara Brecht","Student Models: The Genetic Graph Approach ","International Journal of Man Machine Studies"
"241","10","1","M Jones"," Elke A Rundensteiner ; Harumi A Kuno ; Pedro Jos&eacute; Marr&oacute;n ; Viviane Crestana-Taube ; Young-Gook Ra","The MultiView Project: Object-Oriented View Technology and Applications ","SIGMOD International Conference Management of Data Conference"
"242","10","2","M Jones"," Elke A Rundensteiner ; Yun-Wu Huang","Symbolic Intersect Detection: A Method for Improving Spatial Intersect Joins ","GeoInformatica"
"243","10","3","M Jones"," Elke A Rundensteiner ; Yun-Wu Huang","Improving Spatial Intersect Joins Using Symbolic Intersect Detection ","SSD Symposium Large Spatial Databases"
"244","10","4","M Jones"," Elke A Rundensteiner","View Materialization Techniques for Complex Hierarchical Objects ","CIKM International Conference Information and Knowledge Management"
"245","11","1","M Jones"," Chad Berkley ; Daniel Higgins Metacat ; Jivka Bojilova","a Schema-Independent XML Database System ","SSDBM Statistical and Scientific Database Management"
"246","11","2","M Jones"," Chad Berkley ; Daniel Higgins Metacat","Managing Heterogeneous Ecological Data Using Morpho ","SSDBM Statistical and Scientific Database Management"
"247","11","3","M Jones"," Chad Berkley ; Jivka Bojilova ; Mark Schildhauer","Managing Scientific Metadata ","IEEE Internet Computing"
"248","12","1","M Jones"," Sing Bing Kang","Appearance-Based Structure from Motion Using Linear Classes of -D Models ","International Journal of Computer Vision"
"249","12","2","M Jones"," Cecilia Magdalena Procopiuc ; Pankaj K Agarwal ; T M Murali","A Monte Carlo algorithm for fast projective clustering ","SIGMOD International Conference Management of Data Conference"
"250","13","1","M Jones","","Towards GHDL_EVAL: A Framework for Deeply Embedding Simple HDLs in HOL"," Category B of TPHOLs"
"251","13","2","M Jones","Paul E Black; Kelly M Hall; Michael D Jones; Trent N Larson; Phillip J Windley;","A Brief Introduction to Formal Methods"," IEEE Custon Integrated Circuits Conference"
"252","13","3","M Jones","Annette Bunker ; Michael D Jones ; Trent N Larson;Phillip J Windley;","Alexandria: Libraries of Abstract, Verified Hardware Modules"," Workshop Libraries Component Modeling and Quality Assurance"
"253","13","4","M Jones","Annette Bunker; Trent Larson; Mike Jones; Phil Windley;","Alexandria: A Tool for Heirarchical Verification"," Tools Paper FMCAD LNCS edited by Windley and Gopalakrishnan"
"254","13","5","M Jones","Ganesh Gopalakrishnan","Verifying Transaction Ordering Properties in Unbounded Bus Networks through Combined Deductive/Algorithmic Methods ","FMCAD Formal Methods Computer Aided Design"
"255","13","6","M Jones","M D Jones;G Gopalakrishnan;","Verifying Transaction ordering properties in Unbounded Bus Networks through Combined Deductive/Algorithmic Methods,","Formal Methods Computer Aided Design FMCAD Formal Methods Computer Aided Design Springer LNCS v"
"256","13","7","M Jones","A S Jones; M D Jones; M Clement; Q Snell;","Pyramid Broadcasting with Fast-forward and Rewind"," th International Conference Telecommunication Systems Modelling and Analysis Nashville"
"257","13","8","M Jones","Michael D Jones;","Restricted Types for HOL"," Category B of TPHOLs"
"258","13","9","M Jones","M D Jones ; G Gopalakrishnan;","Toward Automated Abstraction for Protocols over Branching Networks"," IEEE International High Level Design Validation and Test Workshop HLDVT"
"259","13","10","M Jones","Abdel Mokkedem; Ravi Hosabettu; Michael D Jones ;Ganesh Gopalakrishnan;","Formalization and Proof of a Solution to the {PCI} Bus Transaction Ordering Problem"," Formal Methods Systems Design"
"260","13","11","M Jones","Airy Weinzoepflen ; Dominique Cansell ; Dominique M&eacute;ry ; Ganesh Gopalakrishnan","Incremental Proof of the Producer/Consumer Property for the PCI Protocol ","ZB"
